customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
57765,55922,29101,vila velha,ES
47654,46195,89667,piratuba,SC
94245,91103,92500,guaiba,RS
28467,27625,89580,fraiburgo,SC
28405,27564,12926,braganca paulista,SP
84751,81945,45545,ubaitaba,BA
47254,45806,69919,rio branco,AC
90555,87541,39610,itinga,MG
48965,47452,35032,governador valadares,MG
14777,14406,14875,jaboticabal,SP
82198,79480,76400,uruacu,GO
98762,95465,22795,rio de janeiro,RJ
45450,44054,22790,rio de janeiro,RJ
68490,66266,31578,belo horizonte,MG
25369,24644,78043,cuiaba,MT
30018,29129,3759,sao paulo,SP
10893,10644,6180,osasco,SP
55751,53984,94010,gravatai,RS
4443,4349,95599,balneario pinhal,RS
89430,86470,14406,franca,SP
89035,86090,4121,sao paulo,SP
48728,47223,88540,otacilio costa,SC
64957,62847,74605,goiania,GO
18136,17659,37701,pocos de caldas,MG
4741,4643,1532,sao paulo,SP
7086,6933,29151,cariacica,ES
33597,32578,8150,sao paulo,SP
84007,81229,84060,ponta grossa,PR
13784,13441,98760,chiapetta,RS
26993,26206,53635,igarassu,PE
94661,91509,31525,belo horizonte,MG
87195,84311,55750,surubim,PE
71542,69219,29309,cachoeiro de itapemirim,ES
79211,76625,65077,sao luis,MA
10528,10289,13183,hortolandia,SP
97377,94132,83005,sao jose dos pinhais,PR
93650,90537,13440,saltinho,SP
86106,83254,8460,sao paulo,SP
64982,62871,4679,sao paulo,SP
6545,6405,13024,campinas,SP
62607,60575,3376,sao paulo,SP
53178,51517,28470,santo antonio de padua,RJ
40972,39708,78705,rondonopolis,MT
48805,47299,28950,armacao dos buzios,RJ
6230,6098,22753,rio de janeiro,RJ
69200,66949,33600,pedro leopoldo,MG
9488,9282,11420,guaruja,SP
26777,25996,89284,sao bento do sul,SC
96451,93239,7193,guarulhos,SP
84227,81442,78565,nova bandeirantes,MT
74436,72014,5754,sao paulo,SP
45518,44120,38140,prata,MG
60803,58830,4533,sao paulo,SP
44757,43373,36730,pirapetinga,MG
39101,37910,12286,cacapava,SP
72767,70405,22011,rio de janeiro,RJ
38356,37190,1411,sao paulo,SP
64189,62105,27320,barra mansa,RJ
38702,37527,35588,arcos,MG
30516,29599,3694,sao paulo,SP
12305,12019,90650,porto alegre,RS
79272,76684,9791,sao bernardo do campo,SP
24518,23822,7210,guarulhos,SP
16253,15840,8625,suzano,SP
1085,1048,93224,sapucaia do sul,RS
17584,17134,35720,matozinhos,MG
8312,8139,2422,sao paulo,SP
11122,10865,26070,nova iguacu,RJ
51917,50302,7997,francisco morato,SP
21003,20440,29780,sao gabriel da palha,ES
23111,22462,83833,fazenda rio grande,PR
35710,34627,28360,bom jesus do itabapoana,RJ
85374,82543,21330,rio de janeiro,RJ
3527,3447,82620,curitiba,PR
83532,80769,87209,cianorte,PR
90420,87410,20031,rio de janeiro,RJ
59995,58058,80530,curitiba,PR
84992,82177,38570,guarda-mor,MG
91573,88519,13091,campinas,SP
97021,93788,39300,sao francisco,MG
32074,31108,23047,rio de janeiro,RJ
66094,63955,28030,campos dos goytacazes,RJ
34447,33407,35740,esmeraldas,MG
26318,25556,60347,fortaleza,CE
83616,80852,70632,brasilia,DF
43253,41919,78635,agua boa,MT
38424,37256,31260,belo horizonte,MG
5751,5633,71680,brasilia,DF
14955,14580,4474,sao paulo,SP
76334,73842,19070,presidente prudente,SP
58891,56995,48540,jeremoabo,BA
66054,63916,55420,canhotinho,PE
58305,56438,74650,goiania,GO
12650,12352,9820,sao bernardo do campo,SP
39984,38764,27700,vassouras,RJ
37221,36094,9715,sao bernardo do campo,SP
95526,92336,4116,sao paulo,SP
25722,24982,96010,pelotas,RS
11406,11144,89400,porto uniao,SC
26624,25851,13408,piracicaba,SP
16172,15761,24435,sao goncalo,RJ
60374,58420,19180,alfredo marcondes,SP
27523,26716,6756,taboao da serra,SP
22605,21976,74594,goiania,GO
96641,93419,17512,marilia,SP
25733,24992,13486,limeira,SP
82843,80106,87200,cianorte,PR
71777,69447,78110,varzea grande,MT
49600,48063,66060,belem,PA
4215,4123,65968,campestre do maranhao,MA
57259,55438,88101,sao jose,SC
60352,58398,31140,belo horizonte,MG
73671,71277,22021,rio de janeiro,RJ
21529,20945,9820,sao bernardo do campo,SP
63960,61883,65215,viana,MA
81491,78802,4119,sao paulo,SP
86121,83269,34650,sabara,MG
98687,95392,4279,sao paulo,SP
14595,14228,90670,porto alegre,RS
32772,31776,85570,sao joao,PR
85777,82933,93336,novo hamburgo,RS
51417,49819,12289,cacapava,SP
98585,95292,16130,santo antonio do aracangua,SP
32323,31344,91450,porto alegre,RS
67474,65292,79041,campo grande,MS
72467,70111,86804,apucarana,PR
40890,39627,38414,uberlandia,MG
76597,74098,66823,belem,PA
63340,61284,28943,sao pedro da aldeia,RJ
57284,55461,47850,luis eduardo magalhaes,BA
49450,47919,91751,porto alegre,RS
5684,5567,13569,sao carlos,SP
92097,89029,36800,carangola,MG
56784,54977,5303,sao paulo,SP
33975,32945,35550,itapecerica,MG
54846,53125,4558,sao paulo,SP
1826,1775,29104,vila velha,ES
11523,11259,28800,rio bonito,RJ
91287,88245,50860,recife,PE
58589,56710,85810,cascavel,PR
48201,46717,17250,bariri,SP
84342,81551,5050,sao paulo,SP
95175,92003,9230,santo andre,SP
66450,64297,58033,joao pessoa,PB
73393,71006,21610,rio de janeiro,RJ
90464,87453,29161,serra,ES
69337,67081,4576,sao paulo,SP
36924,35805,18600,botucatu,SP
65587,63458,24912,marica,RJ
21812,21217,39804,teofilo otoni,MG
23594,22928,36790,mirai,MG
91240,88199,5676,sao paulo,SP
33154,32145,35162,ipatinga,MG
35692,34610,90150,porto alegre,RS
81538,78847,18707,avare,SP
92795,89706,4311,sao paulo,SP
31912,30952,36520,visconde do rio branco,MG
84980,82166,13042,campinas,SP
18887,18384,22260,rio de janeiro,RJ
79595,76994,6465,barueri,SP
90692,87672,4089,sao paulo,SP
35564,34484,36520,visconde do rio branco,MG
44727,43343,7161,guarulhos,SP
40277,39044,21321,rio de janeiro,RJ
62657,60623,13054,campinas,SP
52058,50438,13041,campinas,SP
36915,35796,15130,mirassol,SP
26342,25580,95555,capao da canoa,RS
81251,78573,93700,campo bom,RS
31019,30089,20950,rio de janeiro,RJ
39987,38767,23052,rio de janeiro,RJ
40868,39606,18075,sorocaba,SP
11088,10831,60135,fortaleza,CE
44806,43420,20510,rio de janeiro,RJ
93608,90496,30150,belo horizonte,MG
60805,58832,87395,rancho alegre d'oeste,PR
85220,82394,5003,sao paulo,SP
39871,38654,85980,guaira,PR
48959,47446,4939,sao paulo,SP
42357,41048,1512,sao paulo,SP
87293,84406,78600,barra do garcas,MT
15506,15111,98870,girua,RS
92665,89578,6657,itapevi,SP
47483,46027,4913,sao paulo,SP
9058,8862,9725,sao bernardo do campo,SP
70909,68600,23587,rio de janeiro,RJ
46141,44724,14110,bonfim paulista,SP
55561,53808,11500,cubatao,SP
37733,36589,30411,belo horizonte,MG
45853,44445,26950,paty do alferes,RJ
71507,69184,40070,salvador,BA
31139,30204,13600,araras,SP
56416,54622,14680,jardinopolis,SP
9143,8946,88385,penha,SC
1175,1135,86310,nova fatima,PR
4197,4105,44470,vera cruz,BA
43119,41788,13475,americana,SP
7107,6954,6824,embu,SP
52538,50904,74415,goiania,GO
61893,59884,16305,penapolis,SP
72518,70161,36790,mirai,MG
76430,73936,9371,maua,SP
53872,52188,11055,santos,SP
58307,56440,5056,sao paulo,SP
4929,4829,13870,sao joao da boa vista,SP
38421,37253,85630,eneas marques,PR
87429,84540,75680,corumbaiba,GO
11507,11243,13501,rio claro,SP
52690,51052,9820,sao bernardo do campo,SP
53179,51518,36420,ouro branco,MG
913,881,95775,tupandi,RS
61326,59335,29390,iuna,ES
78656,76092,7131,guarulhos,SP
26335,25573,28035,campos dos goytacazes,RJ
92117,89047,13568,sao carlos,SP
93322,90217,74140,goiania,GO
15725,15327,5882,sao paulo,SP
37308,36176,6010,osasco,SP
39736,38528,2046,sao paulo,SP
65089,62972,13054,campinas,SP
58226,56362,22795,rio de janeiro,RJ
24808,24106,9990,diadema,SP
13587,13252,13486,limeira,SP
92700,89612,6317,carapicuiba,SP
38812,37634,21610,rio de janeiro,RJ
687,658,6086,osasco,SP
75334,72879,3660,sao paulo,SP
43466,42124,13212,jundiai,SP
63629,61561,95800,venancio aires,RS
62566,60536,23045,rio de janeiro,RJ
18222,17742,4561,sao paulo,SP
87322,84435,29101,vila velha,ES
5359,5250,31080,belo horizonte,MG
57260,55439,91180,porto alegre,RS
62121,60108,1243,sao paulo,SP
3805,3718,84935,tomazina,PR
46037,44624,5439,sao paulo,SP
42704,41384,7787,cajamar,SP
3016,2945,4108,sao paulo,SP
14652,14285,4860,sao paulo,SP
58791,56901,60330,fortaleza,CE
33971,32941,3510,sao paulo,SP
13793,13450,5424,sao paulo,SP
58308,56441,39560,salinas,MG
3217,3139,8150,sao paulo,SP
22949,22308,26130,belford roxo,RJ
8899,8708,4661,sao paulo,SP
43148,41817,40130,salvador,BA
89945,86955,22410,rio de janeiro,RJ
93241,90139,13225,varzea paulista,SP
89661,86688,13057,campinas,SP
71870,69535,78640,canarana,MT
15031,14656,22231,rio de janeiro,RJ
53743,52064,9280,santo andre,SP
17655,17201,45600,itabuna,BA
29709,28829,18016,sorocaba,SP
58389,56519,2731,sao paulo,SP
56409,54615,8610,suzano,SP
22531,21905,5583,sao paulo,SP
2950,2880,93800,sapiranga,RS
24178,23494,35225,santa rita do itueto,MG
63957,61880,4532,sao paulo,SP
37851,36703,86047,londrina,PR
52833,51185,20755,rio de janeiro,RJ
67896,65694,80020,curitiba,PR
46367,44942,29890,montanha,ES
52601,50963,18150,ibiuna,SP
46338,44914,31110,belo horizonte,MG
49426,47895,22776,rio de janeiro,RJ
17441,16994,27288,volta redonda,RJ
72488,70132,4444,sao paulo,SP
75843,73372,27275,volta redonda,RJ
44550,43173,13418,piracicaba,SP
55360,53616,46430,guanambi,BA
73761,71364,70745,brasilia,DF
54255,52556,96211,rio grande,RS
79683,77077,4174,sao paulo,SP
65654,63525,11430,guaruja,SP
53727,52049,32341,contagem,MG
87037,84158,11320,sao vicente,SP
21880,21283,8737,mogi das cruzes,SP
11560,11293,33350,sao jose da lapa,MG
36169,35069,68371,altamira,PA
2820,2754,9420,ribeirao pires,SP
93668,90553,30130,belo horizonte,MG
76112,73630,4104,sao paulo,SP
17448,17000,38050,uberaba,MG
68913,66673,31015,belo horizonte,MG
86852,83977,35400,ouro preto,MG
68911,66671,6365,carapicuiba,SP
96261,93057,37115,monte belo,MG
20314,19767,7716,caieiras,SP
73148,70770,3691,sao paulo,SP
69739,67468,13330,indaiatuba,SP
88117,85200,97573,santana do livramento,RS
57339,55514,37800,guaxupe,MG
5250,5142,77493,lagoa da confusao,TO
30207,29310,3238,sao paulo,SP
60069,58130,11680,ubatuba,SP
82921,80182,6730,vargem grande paulista,SP
9382,9179,18190,aracoiaba da serra,SP
86373,83512,20511,rio de janeiro,RJ
82171,79454,3582,sao paulo,SP
29224,28356,35661,para de minas,MG
27319,26520,42807,camacari,BA
18199,17720,78565,nova bandeirantes,MT
29782,28901,9195,santo andre,SP
12654,12355,71530,brasilia,DF
97226,93984,22750,rio de janeiro,RJ
5224,5117,5468,sao paulo,SP
70588,68292,5345,sao paulo,SP
17401,16955,3912,sao paulo,SP
57306,55483,55560,barreiros,PE
77089,74573,6502,santana de parnaiba,SP
81717,79024,22060,rio de janeiro,RJ
77266,74741,13600,araras,SP
41029,39762,4511,sao paulo,SP
79397,76804,86020,londrina,PR
11929,11651,11065,santos,SP
42445,41135,75830,mineiros,GO
29998,29110,13472,americana,SP
23655,22989,18950,ipaussu,SP
29110,28247,99700,erechim,RS
71783,69453,38706,patos de minas,MG
89108,86162,89843,aguas frias,SC
44152,42783,22240,rio de janeiro,RJ
85453,82618,1532,sao paulo,SP
93856,90733,15085,sao jose do rio preto,SP
96626,93406,4349,sao paulo,SP
83647,80881,13465,americana,SP
91091,88059,89520,curitibanos,SC
64414,62319,46650,barra da estiva,BA
64413,62319,46650,barra da estiva,BA
96727,93502,36050,juiz de fora,MG
55513,53762,58345,mari,PB
96953,93724,38408,uberlandia,MG
43106,41775,46100,brumado,BA
55252,53512,56800,afogados da ingazeira,PE
76869,74361,22451,rio de janeiro,RJ
26081,25326,12306,jacarei,SP
62589,60558,91910,porto alegre,RS
20838,20278,99051,passo fundo,RS
53302,51637,25931,mage,RJ
73976,71574,12286,cacapava,SP
75166,72716,72220,brasilia,DF
6780,6634,3870,sao paulo,SP
9573,9367,55680,bonito,PE
30362,29457,8780,mogi das cruzes,SP
48814,47308,21073,rio de janeiro,RJ
35443,34367,17527,marilia,SP
55492,53741,4689,sao paulo,SP
94047,90915,14882,jaboticabal,SP
77193,74671,5709,sao paulo,SP
77191,74669,13503,rio claro,SP
78105,75560,81820,curitiba,PR
71825,69493,18071,sorocaba,SP
98882,95582,89275,schroeder,SC
64821,62714,9330,maua,SP
30656,29736,57044,maceio,AL
67767,65570,14300,batatais,SP
10486,10247,38182,araxa,MG
28283,27445,38500,monte carmelo,MG
11383,11121,13276,valinhos,SP
58570,56691,29900,linhares,ES
96707,93482,26600,paracambi,RJ
15190,14809,78645,vila rica,MT
10791,10546,49000,aracaju,SE
49179,47659,4146,sao paulo,SP
62299,60282,18055,sorocaba,SP
48591,47091,98200,ibiruba,RS
11,11,12030,taubate,SP
74963,72525,22271,rio de janeiro,RJ
19049,18538,3131,sao paulo,SP
58762,56876,62755,ocara,CE
3703,3619,38475,monte alegre de minas,MG
39886,38669,9689,sao bernardo do campo,SP
81526,78835,13092,campinas,SP
32081,31115,13140,paulinia,SP
36500,35393,30575,belo horizonte,MG
66768,64605,13190,monte mor,SP
20477,19928,19812,assis,SP
88335,85413,7196,guarulhos,SP
82009,79298,41635,salvador,BA
21792,21200,28941,sao pedro da aldeia,RJ
57778,55935,19813,assis,SP
29870,28986,16200,birigui,SP
56259,54473,45055,vitoria da conquista,BA
41650,40361,89801,chapeco,SC
87176,84293,2226,sao paulo,SP
63813,61741,82530,curitiba,PR
9703,9494,24800,itaborai,RJ
9704,9494,24800,itaborai,RJ
52459,50827,21530,rio de janeiro,RJ
76467,73970,5821,sao paulo,SP
22597,21968,45920,nova vicosa,BA
60784,58812,37500,itajuba,MG
85859,83014,21920,rio de janeiro,RJ
86266,83408,76510,crixas,GO
50037,48490,11701,praia grande,SP
49314,47788,13569,sao carlos,SP
83459,80699,39100,diamantina,MG
97916,94649,9350,maua,SP
44454,43079,41810,salvador,BA
69792,67520,58840,pombal,PB
45224,43830,82650,curitiba,PR
15918,15518,13565,sao carlos,SP
41398,40119,76550,porangatu,GO
40603,39356,36300,sao joao del rei,MG
47496,46040,88495,garopaba,SC
12609,12311,89560,videira,SC
1179,1139,66831,belem,PA
14696,14328,76908,ji-parana,RO
37463,36326,4368,sao paulo,SP
22603,21974,31330,belo horizonte,MG
64515,62417,83411,colombo,PR
96397,93190,30170,belo horizonte,MG
25248,24528,45992,teixeira de freitas,BA
57028,55215,58034,joao pessoa,PB
47560,46102,55814,carpina,PE
48379,46891,30840,belo horizonte,MG
94437,91290,9321,maua,SP
10503,10264,35120,itanhomi,MG
70899,68590,6612,jandira,SP
28755,27902,88495,garopaba,SC
96529,93314,13085,campinas,SP
80671,78020,36200,barbacena,MG
22632,22002,31130,belo horizonte,MG
56528,54730,97700,santiago,RS
69694,67423,18700,avare,SP
4144,4053,15091,sao jose do rio preto,SP
79965,77342,8340,sao paulo,SP
22446,21823,4119,sao paulo,SP
55933,54157,80035,curitiba,PR
32140,31173,44230,amelia rodrigues,BA
86639,83769,83410,colombo,PR
8577,8397,45310,ubaira,BA
30766,29843,12070,taubate,SP
34502,33460,20910,rio de janeiro,RJ
33544,32525,92200,canoas,RS
59512,57592,4538,sao paulo,SP
57426,55599,4619,sao paulo,SP
66773,64609,90050,porto alegre,RS
70043,67762,3281,sao paulo,SP
25948,25197,8421,sao paulo,SP
19301,18787,70830,brasilia,DF
44489,43113,40730,salvador,BA
18830,18330,13036,campinas,SP
20585,20032,35041,governador valadares,MG
99394,96069,6341,carapicuiba,SP
23740,23072,22081,rio de janeiro,RJ
71385,69066,19020,presidente prudente,SP
23138,22488,46400,caetite,BA
59569,57647,22793,rio de janeiro,RJ
24608,23908,26950,paty do alferes,RJ
44405,43030,4317,sao paulo,SP
12819,12513,25243,duque de caxias,RJ
41320,40043,37540,santa rita do sapucai,MG
259,257,5074,sao paulo,SP
25058,24346,37018,varginha,MG
34897,33840,30310,belo horizonte,MG
73300,70919,20511,rio de janeiro,RJ
27705,26890,24944,marica,RJ
46508,45077,70770,brasilia,DF
51202,49613,85530,clevelandia,PR
14157,13802,8737,mogi das cruzes,SP
73915,71513,52060,recife,PE
39947,38728,20511,rio de janeiro,RJ
83897,81123,21610,rio de janeiro,RJ
36390,35284,5271,sao paulo,SP
6553,6412,36780,astolfo dutra,MG
95232,92058,22030,rio de janeiro,RJ
39960,38741,18460,itarare,SP
70025,67745,31260,belo horizonte,MG
86499,83634,22730,rio de janeiro,RJ
49398,47869,9060,santo andre,SP
82917,80178,89254,jaragua do sul,SC
68552,66325,2220,sao paulo,SP
28845,27991,2471,sao paulo,SP
47310,45859,57210,piacabucu,AL
9448,9243,3307,sao paulo,SP
55442,53694,6317,carapicuiba,SP
55443,53694,6317,carapicuiba,SP
28718,27867,40270,salvador,BA
24488,23792,35160,ipatinga,MG
37362,36229,37170,boa esperanca,MG
54541,52832,30431,belo horizonte,MG
66548,64391,18800,piraju,SP
58442,56571,83323,pinhais,PR
59724,57797,24756,sao goncalo,RJ
65354,63233,5089,sao paulo,SP
29968,29081,38700,patos de minas,MG
10907,10658,98600,tres passos,RS
28381,27540,71615,brasilia,DF
83096,80352,87770,sao carlos do ivai,PR
93203,90102,4857,sao paulo,SP
24383,23689,21331,rio de janeiro,RJ
80026,77400,4119,sao paulo,SP
22236,21623,13173,sumare,SP
84234,81449,8390,sao paulo,SP
3390,3311,32310,contagem,MG
83681,80915,22630,rio de janeiro,RJ
10215,9993,20921,rio de janeiro,RJ
69020,66776,13030,campinas,SP
23892,23215,72871,valparaiso de goias,GO
73417,71030,75803,jatai,GO
78141,75594,18708,avare,SP
73057,70684,24220,niteroi,RJ
64799,62692,36504,uba,MG
75854,73383,87340,mambore,PR
31481,30537,89835,sao domingos,SC
18392,17905,26220,nova iguacu,RJ
20102,19561,83324,pinhais,PR
86663,83792,7240,guarulhos,SP
77866,75327,30170,belo horizonte,MG
50488,48927,2926,sao paulo,SP
25490,24762,11310,sao vicente,SP
47352,45901,22231,rio de janeiro,RJ
11280,11019,99150,marau,RS
25515,24786,4367,sao paulo,SP
7725,7565,75400,inhumas,GO
4500,4406,76980,vilhena,RO
85516,82680,4845,sao paulo,SP
25160,24443,95670,gramado,RS
9846,9632,68647,tracuateua,PA
57521,55689,45028,vitoria da conquista,BA
93029,89934,70876,brasilia,DF
87015,84136,24120,niteroi,RJ
86980,84101,59575,extremoz,RN
30416,29508,26900,miguel pereira,RJ
28829,27976,13211,jundiai,SP
90449,87438,33030,santa luzia,MG
44554,43177,22745,rio de janeiro,RJ
29041,28181,9931,diadema,SP
27182,26386,26115,belford roxo,RJ
27181,26386,26115,belford roxo,RJ
47144,45697,88901,ararangua,SC
67726,65531,82820,curitiba,PR
72439,70083,40296,salvador,BA
38136,36975,28970,araruama,RJ
92283,89208,5305,sao paulo,SP
93419,90311,85812,cascavel,PR
79858,77239,37120,paraguacu,MG
65341,63221,5713,sao paulo,SP
5744,5626,25515,sao joao de meriti,RJ
40073,38846,35700,sete lagoas,MG
53306,51641,46770,iramaia,BA
80252,77618,9530,sao caetano do sul,SP
51362,49768,3170,sao paulo,SP
90278,87276,27265,volta redonda,RJ
76508,74011,38010,uberaba,MG
78375,75824,21740,rio de janeiro,RJ
24106,23425,58320,alhandra,PB
96575,93356,3066,sao paulo,SP
42134,40834,21615,rio de janeiro,RJ
83984,81207,4734,sao paulo,SP
88953,86012,25710,petropolis,RJ
53773,52094,1258,sao paulo,SP
56016,54237,37502,itajuba,MG
90885,87861,45570,ipiau,BA
92710,89622,22231,rio de janeiro,RJ
23745,23077,37750,machado,MG
63166,61116,13456,santa barbara d'oeste,SP
91812,88751,3811,sao paulo,SP
24636,23936,23064,rio de janeiro,RJ
20169,19627,11677,caraguatatuba,SP
41014,39748,11065,santos,SP
57465,55636,78068,cuiaba,MT
65544,63415,11701,praia grande,SP
87699,84797,95555,capao da canoa,RS
13289,12963,84061,ponta grossa,PR
64931,62822,29167,serra,ES
27356,26556,2422,sao paulo,SP
50217,48662,23890,seropedica,RJ
51457,49857,87508,umuarama,PR
67648,65457,72220,brasilia,DF
45988,44576,59067,natal,RN
38558,37385,26261,nova iguacu,RJ
92520,89441,7131,guarulhos,SP
49633,48094,20940,rio de janeiro,RJ
79046,76469,4195,sao paulo,SP
25166,24449,4462,sao paulo,SP
77948,75406,22270,rio de janeiro,RJ
36120,35023,59200,santa cruz,RN
54229,52531,18072,sorocaba,SP
33506,32488,5050,sao paulo,SP
73053,70680,26140,belford roxo,RJ
82029,79318,86160,porecatu,PR
96202,92999,97105,santa maria,RS
81971,79260,13056,campinas,SP
29429,28556,35931,joao monlevade,MG
5830,5711,83260,matinhos,PR
79264,76676,32340,contagem,MG
62355,60332,18108,sorocaba,SP
44495,43119,95708,bento goncalves,RS
45107,43718,1425,sao paulo,SP
59565,57643,95918,serio,RS
1335,1294,18271,tatui,SP
63637,61568,3040,sao paulo,SP
3560,3480,4822,sao paulo,SP
71109,68795,3920,sao paulo,SP
65586,63457,4893,sao paulo,SP
61263,59274,1526,sao paulo,SP
9819,9606,13633,pirassununga,SP
54892,53168,7251,guarulhos,SP
50415,48854,31140,belo horizonte,MG
63122,61075,9910,diadema,SP
36083,34986,87045,maringa,PR
18060,17587,18890,taguai,SP
62577,60547,41515,salvador,BA
96901,93672,72015,brasilia,DF
10463,10226,5727,sao paulo,SP
47152,45704,88064,florianopolis,SC
98840,95541,3479,sao paulo,SP
87426,84537,37660,paraisopolis,MG
85626,82788,9725,sao bernardo do campo,SP
83509,80747,98700,ijui,RS
35490,34412,35502,divinopolis,MG
54559,52849,29122,vila velha,ES
45859,44451,17230,itapui,SP
26510,25743,37900,passos,MG
96144,92942,40340,salvador,BA
56781,54975,27320,barra mansa,RJ
36416,35309,93130,sao leopoldo,RS
74626,72198,28540,cordeiro,RJ
40941,39677,36328,santa cruz de minas,MG
93720,90603,58884,catole do rocha,PB
11602,11334,72220,brasilia,DF
80603,77956,97542,alegrete,RS
77559,75025,35986,sao jose do goiabal,MG
77696,75161,1415,sao paulo,SP
9402,9199,18160,salto de pirapora,SP
3104,3032,22631,rio de janeiro,RJ
5325,5217,31680,belo horizonte,MG
83063,80320,70610,brasilia,DF
31908,30948,86200,ibipora,PR
94526,91377,6335,carapicuiba,SP
9272,9073,81490,curitiba,PR
1420,1379,6764,taboao da serra,SP
21852,21256,29745,sao domingos do norte,ES
49276,47751,45700,itapetinga,BA
40268,39035,31130,belo horizonte,MG
204,203,20231,rio de janeiro,RJ
38345,37179,14750,pitangueiras,SP
42398,41089,13382,nova odessa,SP
71675,69347,18120,mairinque,SP
4925,4825,3343,sao paulo,SP
30729,29807,94910,cachoeirinha,RS
10639,10398,9060,santo andre,SP
58603,56724,6470,barueri,SP
7035,6882,29143,cariacica,ES
9664,9457,91510,porto alegre,RS
34886,33831,26220,nova iguacu,RJ
84695,81891,82640,curitiba,PR
84696,81891,82640,curitiba,PR
90105,87107,21330,rio de janeiro,RJ
56671,54868,5353,sao paulo,SP
60250,58300,5184,sao paulo,SP
32919,31916,54325,jaboatao dos guararapes,PE
1795,1744,25615,petropolis,RJ
33655,32633,35437,diogo de vasconcelos,MG
34576,33532,48700,serrinha,BA
67433,65251,8210,sao paulo,SP
63178,61127,44571,santo antonio de jesus,BA
9042,8847,85892,santa helena,PR
93462,90354,4305,sao paulo,SP
67978,65773,9351,maua,SP
98469,95183,3054,sao paulo,SP
9358,9155,31870,belo horizonte,MG
29375,28504,37950,sao sebastiao do paraiso,MG
13431,13098,88015,florianopolis,SC
84568,81769,15803,catanduva,SP
23488,22826,13083,campinas,SP
59197,57287,25046,duque de caxias,RJ
43006,41677,11704,praia grande,SP
36267,35165,8559,poa,SP
24901,24197,22030,rio de janeiro,RJ
86774,83900,14900,itapolis,SP
97819,94560,5021,sao paulo,SP
47500,46043,12980,joanopolis,SP
59837,57906,90430,porto alegre,RS
19416,18896,36047,juiz de fora,MG
23057,22410,98870,girua,RS
15519,15124,78005,cuiaba,MT
76499,74002,63240,abaiara,CE
71818,69487,36130,rio preto,MG
38231,37068,26285,nova iguacu,RJ
62790,60753,13040,campinas,SP
6483,6343,13272,valinhos,SP
47530,46072,89188,agronomica,SC
63573,61506,91360,porto alegre,RS
51359,49765,27113,barra do pirai,RJ
53650,51977,12061,taubate,SP
56124,54340,89801,chapeco,SC
788,759,6868,itapecerica da serra,SP
90185,87185,45656,ilheus,BA
10614,10374,32223,contagem,MG
24556,23857,37706,pocos de caldas,MG
82633,79899,22430,rio de janeiro,RJ
10077,9858,13940,aguas de lindoia,SP
41476,40194,90880,porto alegre,RS
69900,67624,13387,nova odessa,SP
17102,16666,91790,porto alegre,RS
4350,4258,16370,promissao,SP
43574,42225,97590,rosario do sul,RS
15352,14964,8725,mogi das cruzes,SP
94069,90937,15385,ilha solteira,SP
94200,91061,14210,luis antonio,SP
14266,13909,8560,poa,SP
64017,61939,36108,ewbank da camara,MG
80690,78039,13087,campinas,SP
74156,71749,96840,santa cruz do sul,RS
85131,82309,89400,porto uniao,SC
28879,28023,3101,sao paulo,SP
71991,69653,30170,belo horizonte,MG
21265,20689,39400,montes claros,MG
20527,19976,83750,lapa,PR
71525,69202,55515,amaraji,PE
97960,94691,1154,sao paulo,SP
6792,6646,58074,joao pessoa,PB
15421,15030,84172,castro,PR
80448,77806,24421,sao goncalo,RJ
20596,20043,13064,campinas,SP
42896,41569,13506,rio claro,SP
94083,90950,22051,rio de janeiro,RJ
33732,32709,88745,capivari de baixo,SC
14868,14494,40255,salvador,BA
69055,66810,20241,rio de janeiro,RJ
5471,5359,4018,sao paulo,SP
80073,77444,7180,guarulhos,SP
21798,21205,41130,salvador,BA
61484,59486,13221,varzea paulista,SP
18220,17740,15920,vista alegre do alto,SP
54576,52866,8290,sao paulo,SP
88806,85867,59120,natal,RN
93332,90227,76962,cacoal,RO
67838,65640,27937,macae,RJ
81639,78947,2975,sao paulo,SP
58882,56987,4041,sao paulo,SP
74188,71780,9790,sao bernardo do campo,SP
81679,78987,98200,ibiruba,RS
72100,69757,13450,santa barbara d'oeste,SP
43070,41739,7862,franco da rocha,SP
76928,74417,17900,dracena,SP
1244,1203,9725,sao bernardo do campo,SP
43694,42342,4017,sao paulo,SP
55900,54127,29164,serra,ES
1373,1332,22720,rio de janeiro,RJ
69302,67047,3531,sao paulo,SP
31415,30473,9931,diadema,SP
77821,75282,9391,maua,SP
27274,26475,85150,turvo,PR
66826,64659,7402,aruja,SP
928,895,16901,andradina,SP
30689,29769,8190,sao paulo,SP
55711,53945,7215,guarulhos,SP
83355,80600,14403,franca,SP
61291,59300,35790,curvelo,MG
96568,93350,84061,ponta grossa,PR
46675,45242,13505,rio claro,SP
57274,55452,28630,nova friburgo,RJ
22374,21754,3448,sao paulo,SP
7429,7272,87703,paranavai,PR
67871,65672,2185,sao paulo,SP
84193,81409,39401,montes claros,MG
85904,83057,85660,dois vizinhos,PR
61563,59563,30130,belo horizonte,MG
32329,31350,13250,itatiba,SP
35063,34001,37200,lavras,MG
14002,13653,13970,itapira,SP
62468,60441,38400,uberlandia,MG
83770,81003,81750,curitiba,PR
